Id,FechaLlegada,Recargo,CantidadDias,OFerta,Vigente
2227,30/12/2013,0.0,797,1964,Y
2228,11/02/2015,0.0,266,5844,Y
2229,15/02/2014,0.0,665,2884,Y
2230,14/04/2016,0.0,98,650,Y
2231,04/08/2016,0.0,68,2573,Y
2232,11/07/2017,0.0,405,5480,N
2233,23/07/2014,0.0,732,4368,N
2234,23/07/2014,0.0,976,357,Y
2235,09/10/2014,0.0,584,1898,Y
2236,15/09/2016,0.0,365,4958,Y
2237,02/08/2016,0.0,498,705,N
2238,28/05/2017,0.0,844,4303,Y
2239,27/04/2017,0.0,449,1797,Y
2240,08/08/2016,0.0,38,3915,N
2241,27/03/2016,0.0,99,1433,Y
2242,14/06/2013,0.0,445,864,N
2243,21/11/2017,0.0,294,4528,Y
2244,06/05/2016,0.0,308,2633,N
2245,17/10/2014,0.0,780,3706,Y
2246,15/03/2018,0.0,324,4007,Y
2247,19/06/2013,0.0,341,5264,N
2248,03/09/2016,0.0,721,4896,N
2249,05/04/2014,0.0,479,212,N
2250,16/03/2014,0.0,673,4074,N
2251,25/08/2014,0.0,180,3871,N
2252,18/11/2015,0.0,728,5122,N
2253,11/06/2014,0.0,795,757,Y
2254,22/08/2017,0.0,482,3571,Y
2255,23/01/2015,0.0,967,2222,Y
2256,29/03/2015,0.0,20,698,N
2257,05/05/2017,0.0,891,1905,N
2258,01/07/2015,0.0,510,4629,N
2259,10/06/2016,0.0,158,3632,Y
2260,12/08/2015,0.0,490,4776,Y
2261,06/12/2016,0.0,245,4350,Y
2262,06/07/2015,0.0,960,1448,Y
2263,14/02/2015,0.0,4,3395,Y
2264,13/01/2016,0.0,557,4153,N
2265,15/01/2015,0.0,389,5394,Y
2266,16/03/2017,0.0,194,165,Y
2267,11/10/2017,0.0,863,589,N
2268,08/05/2017,0.0,273,5540,N
2269,19/11/2017,0.0,488,3637,N
2270,23/02/2017,0.0,802,5139,N
2271,26/01/2014,0.0,872,3229,Y
2272,13/08/2016,0.0,847,459,N
2273,27/12/2013,0.0,464,5167,Y
2274,25/10/2015,0.0,774,4337,N
2275,28/04/2015,0.0,335,5477,Y
2276,01/10/2013,0.0,672,107,N
2277,18/12/2015,0.0,322,2408,Y
2278,25/06/2016,0.0,624,4859,Y
2279,25/10/2013,0.0,986,2882,Y
2280,28/11/2014,0.0,507,1745,Y
2281,11/02/2018,0.0,459,1329,N
2282,31/10/2013,0.0,207,2821,Y
2283,16/04/2014,0.0,612,5965,N
2284,13/10/2017,0.0,598,2499,Y
2285,19/10/2013,0.0,725,4126,N
2286,31/05/2016,0.0,995,3543,N
2287,20/09/2014,0.0,627,3442,Y
2288,12/05/2017,0.0,745,5143,N
2289,22/05/2014,0.0,224,4848,Y
2290,21/01/2018,0.0,427,3410,Y
2291,13/05/2015,0.0,565,5714,Y
2292,19/08/2013,0.0,298,2475,N
2293,12/02/2015,0.0,616,4998,Y
2294,28/10/2014,0.0,304,3468,N
2295,08/01/2015,0.0,233,1459,Y
2296,10/04/2016,0.0,391,472,N
2297,10/06/2017,0.0,981,5922,N
2298,21/01/2018,0.0,547,4192,N
2299,09/07/2013,0.0,374,3817,Y
2300,29/12/2013,0.0,829,1046,Y
2301,21/01/2014,0.0,405,794,Y
2302,22/09/2017,0.0,839,1069,N
2303,19/09/2017,0.0,889,571,N
2304,24/02/2014,0.0,141,1713,N
2305,11/05/2014,0.0,696,304,N
2306,10/01/2016,0.0,973,5721,Y
2307,03/01/2016,0.0,27,3771,Y
2308,30/12/2013,0.0,521,3781,Y
2309,20/12/2016,0.0,412,391,Y
2310,01/11/2017,0.0,90,1431,Y
2311,23/05/2013,0.0,654,4033,N
2312,02/03/2014,0.0,797,3150,Y
2313,20/09/2016,0.0,840,4495,Y
2314,28/02/2018,0.0,264,2443,Y
2315,04/08/2014,0.0,751,3895,N
2316,05/10/2016,0.0,873,2938,N
2317,31/07/2017,0.0,870,1840,Y
2318,06/02/2016,0.0,620,513,N
2319,01/04/2015,0.0,105,498,Y
2320,13/03/2018,0.0,967,3962,Y
2321,18/09/2016,0.0,311,3155,Y
2322,14/03/2014,0.0,93,1034,N
2323,12/04/2016,0.0,27,529,Y
2324,09/10/2017,0.0,249,1483,N
2325,29/05/2013,0.0,782,4197,Y
2326,10/10/2013,0.0,892,2254,Y
2327,22/09/2017,0.0,785,3549,N
2328,23/08/2013,0.0,511,4181,N
2329,08/12/2013,0.0,631,3125,N
2330,07/05/2016,0.0,14,2124,N
2331,09/05/2017,0.0,498,4307,N
2332,21/03/2018,0.0,435,337,N
2333,28/12/2017,0.0,286,4099,N
2334,21/04/2014,0.0,53,4757,Y
2335,28/01/2016,0.0,602,5840,Y
2336,09/02/2015,0.0,507,4192,N
2337,24/07/2016,0.0,897,3108,N
2338,11/12/2016,0.0,691,1743,N
2339,16/04/2017,0.0,862,4146,N
2340,08/08/2014,0.0,838,2776,N
2341,11/05/2015,0.0,750,33,N
2342,14/09/2017,0.0,939,4729,Y
2343,28/02/2014,0.0,802,1031,Y
2344,28/01/2017,0.0,194,1859,N
2345,01/06/2015,0.0,247,1418,Y
2346,02/09/2013,0.0,903,4923,N
2347,06/09/2015,0.0,477,2549,Y
2348,18/10/2016,0.0,107,4889,N
2349,02/01/2014,0.0,564,231,N
2350,23/03/2015,0.0,185,5062,N
2351,27/07/2014,0.0,298,2261,Y
2352,13/06/2013,0.0,491,4041,Y
2353,25/03/2016,0.0,857,1974,Y
2354,15/09/2016,0.0,882,1618,Y
2355,01/11/2013,0.0,411,927,N
2356,24/10/2013,0.0,709,3779,N
2357,30/09/2013,0.0,674,865,Y
2358,06/07/2017,0.0,583,4299,Y
2359,10/07/2016,0.0,387,2830,Y
2360,17/08/2013,0.0,511,3159,Y
2361,30/08/2015,0.0,94,874,Y
2362,21/03/2016,0.0,45,3280,Y
2363,01/10/2017,0.0,126,1631,N
2364,02/06/2014,0.0,215,1680,N
2365,19/07/2013,0.0,931,4399,N
2366,02/07/2013,0.0,728,3491,N
2367,29/06/2014,0.0,782,186,N
2368,10/04/2016,0.0,487,4442,Y
2369,12/08/2015,0.0,733,18,Y
2370,22/04/2015,0.0,877,2763,Y
2371,14/12/2014,0.0,416,3510,N
2372,17/11/2016,0.0,644,2443,Y
2373,29/07/2017,0.0,401,4444,Y
2374,03/03/2016,0.0,77,2648,Y
2375,24/11/2014,0.0,802,432,N
2376,22/10/2015,0.0,491,2502,Y
2377,07/09/2017,0.0,952,2628,N
2378,26/08/2016,0.0,81,2505,N
2379,14/11/2016,0.0,217,375,Y
2380,27/11/2016,0.0,638,569,N
2381,18/05/2014,0.0,161,5279,Y
2382,29/07/2013,0.0,223,3867,Y
2383,09/05/2015,0.0,246,5168,N
2384,20/01/2015,0.0,951,2434,N
2385,29/12/2015,0.0,791,3953,Y
2386,08/06/2015,0.0,242,4144,N
2387,04/08/2014,0.0,14,3998,Y
2388,11/12/2015,0.0,28,3898,N
2389,08/08/2017,0.0,999,2625,Y
2390,18/04/2014,0.0,396,4979,Y
2391,27/09/2017,0.0,32,3652,Y
2392,23/11/2016,0.0,344,455,N
2393,06/09/2014,0.0,993,521,Y
2394,18/11/2015,0.0,78,4742,Y
2395,07/10/2014,0.0,527,2975,N
2396,18/06/2015,0.0,881,1895,N
2397,08/06/2013,0.0,40,4108,N
2398,08/06/2017,0.0,219,3514,Y
2399,22/08/2017,0.0,226,2552,Y
2400,26/10/2015,0.0,263,984,Y
2401,12/09/2014,0.0,148,2628,Y
2402,22/06/2013,0.0,540,915,N
2403,08/01/2015,0.0,802,4149,Y
2404,11/12/2016,0.0,971,2476,Y
2405,15/09/2017,0.0,829,1228,Y
2406,07/04/2018,0.0,971,3601,N
2407,02/03/2014,0.0,927,2030,Y
2408,13/06/2015,0.0,284,1148,N
2409,28/03/2016,0.0,440,1737,Y
2410,29/06/2013,0.0,572,567,N
2411,03/07/2017,0.0,363,2582,Y
2412,06/03/2015,0.0,950,153,Y
2413,10/03/2018,0.0,901,5010,Y
2414,30/10/2015,0.0,409,1141,Y
2415,26/08/2016,0.0,778,536,Y
2416,22/10/2015,0.0,636,4337,N
2417,27/03/2018,0.0,534,427,N
2418,08/08/2017,0.0,635,1915,Y
2419,11/12/2014,0.0,651,1552,N
2420,28/06/2017,0.0,765,4804,Y
2421,21/06/2017,0.0,155,3188,N
2422,19/12/2016,0.0,341,5235,Y
2423,11/10/2017,0.0,207,1253,N
2424,06/10/2013,0.0,369,5456,Y
2425,18/07/2015,0.0,482,4536,Y
2426,03/09/2015,0.0,953,1992,Y
2427,09/02/2016,0.0,928,654,Y
2428,27/07/2013,0.0,786,1660,N
2429,01/11/2015,0.0,322,2297,Y
2430,22/12/2016,0.0,531,1028,N
2431,29/01/2014,0.0,432,404,N
2432,13/01/2016,0.0,197,359,N
2433,09/10/2013,0.0,194,2271,N
2434,17/02/2016,0.0,644,523,N
2435,20/09/2013,0.0,108,2975,Y
2436,20/08/2013,0.0,59,4976,Y
2437,06/05/2017,0.0,374,2883,N
2438,16/05/2018,0.0,373,1960,Y
2439,17/01/2016,0.0,339,2865,N
2440,14/11/2015,0.0,104,5156,Y
2441,11/09/2013,0.0,818,5897,N
2442,16/06/2014,0.0,343,3083,N
2443,05/01/2015,0.0,953,751,N
2444,10/09/2015,0.0,530,1891,Y
2445,19/06/2013,0.0,554,5359,Y
2446,27/04/2015,0.0,924,1364,Y
2447,08/12/2017,0.0,941,3088,N
2448,05/12/2013,0.0,613,326,N
2449,22/11/2014,0.0,350,3757,N
2450,24/01/2018,0.0,879,4892,Y
2451,22/01/2014,0.0,619,380,N
2452,18/09/2016,0.0,825,5852,N
2453,07/11/2015,0.0,260,408,N
2454,10/04/2017,0.0,202,647,Y
2455,02/07/2017,0.0,70,5693,Y
2456,14/09/2013,0.0,460,4767,N
2457,11/06/2017,0.0,263,1368,N
2458,02/03/2015,0.0,32,5202,Y
2459,08/01/2016,0.0,181,4166,N
2460,08/10/2013,0.0,212,3211,N
2461,29/03/2014,0.0,268,5174,N
2462,09/06/2015,0.0,92,4448,N
2463,25/05/2017,0.0,641,5763,Y
2464,21/09/2016,0.0,759,5638,N
2465,25/02/2015,0.0,426,4371,Y
2466,29/07/2013,0.0,527,4029,N
2467,05/08/2013,0.0,630,2722,Y
2468,07/08/2017,0.0,351,5209,Y
2469,26/10/2016,0.0,634,997,N
2470,21/09/2015,0.0,90,1404,N
2471,03/10/2016,0.0,973,4260,Y
2472,10/12/2013,0.0,945,1345,N
2473,10/01/2017,0.0,41,3440,Y
2474,14/08/2013,0.0,743,4330,N
2475,15/08/2013,0.0,140,4568,N
2476,13/05/2015,0.0,684,3570,N
2477,07/03/2016,0.0,932,143,Y
2478,06/08/2014,0.0,199,4456,N
2479,16/07/2017,0.0,753,2784,N
2480,10/02/2016,0.0,141,2821,N
2481,09/05/2014,0.0,822,1935,N
2482,02/10/2016,0.0,455,1843,N
2483,07/11/2015,0.0,165,5921,Y
2484,08/11/2014,0.0,306,2582,Y
2485,27/08/2016,0.0,54,624,N
2486,01/11/2016,0.0,694,4559,N
2487,10/12/2013,0.0,561,3049,Y
2488,21/06/2013,0.0,519,123,Y
2489,02/12/2013,0.0,727,144,N
2490,26/03/2014,0.0,100,3667,Y
2491,21/11/2017,0.0,219,5037,N
2492,26/06/2014,0.0,639,5813,Y
2493,17/05/2017,0.0,52,4245,Y
2494,08/11/2016,0.0,71,796,N
2495,09/12/2013,0.0,96,2959,N
2496,20/11/2014,0.0,945,5760,N
2497,20/06/2016,0.0,235,4035,Y
2498,23/11/2016,0.0,24,5503,Y
2499,27/11/2016,0.0,783,1115,Y
2500,14/02/2015,0.0,455,2137,Y
2501,06/08/2015,0.0,631,5212,N
2502,03/03/2018,0.0,25,5518,Y
2503,30/08/2013,0.0,387,2302,N
2504,11/06/2017,0.0,377,5677,Y
2505,09/11/2013,0.0,710,4244,N
2506,29/03/2016,0.0,600,1646,Y
2507,09/12/2013,0.0,409,4724,N
2508,23/06/2014,0.0,410,3086,Y
2509,26/09/2017,0.0,148,3022,N
2510,03/09/2017,0.0,42,4857,N
2511,20/05/2013,0.0,841,4113,N
2512,08/11/2017,0.0,449,224,N
2513,19/12/2014,0.0,745,5519,Y
2514,09/05/2016,0.0,96,5675,N
2515,11/03/2018,0.0,908,3904,N
2516,01/03/2014,0.0,450,5200,N
2517,07/07/2017,0.0,896,3324,N
2518,16/02/2015,0.0,699,5498,N
2519,05/07/2014,0.0,242,3166,N
2520,20/09/2015,0.0,929,3663,Y
2521,03/12/2013,0.0,77,1478,Y
2522,18/03/2018,0.0,491,5301,N
2523,12/04/2014,0.0,141,691,N
2524,13/12/2017,0.0,657,1035,N
2525,03/07/2013,0.0,31,4140,Y
2526,10/06/2014,0.0,984,5055,Y
2527,21/10/2014,0.0,175,3159,Y
2528,18/06/2015,0.0,559,3887,Y
2529,02/05/2016,0.0,992,3085,N
2530,03/12/2017,0.0,947,1223,N
2531,20/11/2017,0.0,339,5228,Y
2532,08/02/2017,0.0,557,5614,N
2533,20/04/2014,0.0,497,1530,Y
2534,25/01/2014,0.0,403,1863,N
2535,01/11/2013,0.0,396,1574,Y
2536,14/06/2017,0.0,431,5981,N
2537,14/04/2014,0.0,898,976,N
2538,30/08/2017,0.0,127,627,Y
2539,03/08/2016,0.0,630,2782,Y
2540,27/03/2018,0.0,170,5887,N
2541,15/11/2017,0.0,556,4116,N
2542,30/11/2016,0.0,296,2572,Y
2543,27/08/2015,0.0,14,2873,Y
2544,06/12/2016,0.0,879,833,Y
2545,17/08/2013,0.0,364,1937,N
2546,08/01/2017,0.0,964,1018,Y
2547,27/11/2014,0.0,670,240,N
2548,12/06/2015,0.0,25,43,N
2549,01/06/2017,0.0,636,645,Y
2550,15/06/2015,0.0,198,905,Y
2551,23/11/2015,0.0,487,3983,Y
2552,29/06/2016,0.0,635,2096,Y
2553,15/07/2015,0.0,466,577,N
2554,16/02/2015,0.0,914,3717,Y
2555,26/10/2014,0.0,313,5426,Y
2556,23/01/2014,0.0,169,3180,Y
2557,09/02/2016,0.0,804,876,N
2558,28/01/2018,0.0,141,3987,Y
2559,20/03/2016,0.0,98,4917,Y
2560,11/07/2015,0.0,817,2217,N
2561,17/01/2016,0.0,830,4861,Y
2562,24/08/2016,0.0,466,5347,N
2563,17/09/2015,0.0,45,4431,Y
2564,25/07/2015,0.0,667,2599,N
2565,23/07/2014,0.0,479,1866,N
2566,09/05/2014,0.0,831,2651,N
2567,23/02/2018,0.0,744,4542,N
2568,11/05/2017,0.0,273,5502,Y
2569,16/05/2018,0.0,613,653,Y
2570,03/01/2016,0.0,295,1286,Y
2571,02/11/2014,0.0,766,374,N
2572,29/01/2018,0.0,735,5259,Y
2573,13/08/2016,0.0,103,3383,Y
2574,31/08/2017,0.0,546,4869,N
2575,06/08/2016,0.0,571,793,Y
2576,08/10/2015,0.0,519,3990,Y
2577,18/06/2016,0.0,626,5229,Y
2578,13/07/2014,0.0,762,2612,N
2579,27/01/2014,0.0,440,2684,N
2580,27/08/2013,0.0,286,4319,N
2581,23/01/2015,0.0,273,511,N
2582,28/12/2014,0.0,992,2203,Y
2583,04/10/2017,0.0,911,1774,N
2584,03/08/2014,0.0,453,2779,N
2585,11/10/2016,0.0,490,5499,Y
2586,24/01/2018,0.0,302,5921,Y
2587,21/05/2016,0.0,144,1145,N
2588,08/12/2013,0.0,276,3271,N
2589,29/04/2018,0.0,898,5169,N
2590,28/04/2017,0.0,372,408,Y
2591,24/07/2017,0.0,164,3517,Y
2592,26/02/2015,0.0,706,1974,Y
2593,29/09/2015,0.0,241,3656,Y
2594,14/02/2017,0.0,881,3159,Y
2595,19/11/2015,0.0,636,2660,Y
2596,22/09/2013,0.0,962,3564,Y
2597,04/09/2017,0.0,514,273,Y
2598,27/08/2014,0.0,550,2829,Y
2599,17/09/2015,0.0,162,5828,Y
2600,07/06/2016,0.0,675,1032,N
2601,14/03/2015,0.0,352,4232,Y
2602,07/12/2014,0.0,948,614,N
2603,02/03/2018,0.0,661,570,N
2604,22/05/2015,0.0,304,1970,N
2605,15/11/2014,0.0,827,5340,Y
2606,05/03/2017,0.0,785,5770,Y
2607,31/01/2016,0.0,86,431,Y
2608,25/06/2016,0.0,957,942,Y
2609,29/07/2016,0.0,357,5826,N
2610,31/07/2015,0.0,502,1228,N
2611,10/09/2015,0.0,789,4916,Y
2612,10/09/2015,0.0,457,3169,Y
2613,12/10/2016,0.0,529,5609,N
2614,25/04/2017,0.0,769,3379,Y
2615,14/03/2016,0.0,369,3600,Y
2616,01/10/2017,0.0,680,2671,Y
2617,17/08/2017,0.0,350,206,Y
2618,24/08/2015,0.0,753,3334,N
2619,23/06/2014,0.0,966,949,Y
2620,04/05/2017,0.0,161,534,N
2621,26/02/2014,0.0,58,620,Y
2622,24/11/2016,0.0,981,141,Y
2623,11/01/2017,0.0,524,3570,N
2624,27/06/2014,0.0,30,1253,Y
2625,17/12/2016,0.0,581,673,N
2626,01/04/2015,0.0,28,1864,Y
2627,18/03/2018,0.0,519,369,N
2628,18/06/2013,0.0,556,3191,Y
2629,14/02/2017,0.0,848,1259,Y
2630,26/02/2017,0.0,598,5615,N
2631,25/01/2015,0.0,708,5124,Y
2632,24/05/2015,0.0,43,4847,N
2633,07/01/2017,0.0,984,5302,N
2634,03/04/2016,0.0,43,2388,N
2635,25/03/2015,0.0,67,3294,N
2636,14/11/2015,0.0,721,585,Y
2637,18/11/2014,0.0,137,1903,N
2638,15/09/2016,0.0,592,5239,N
2639,27/02/2018,0.0,462,3867,N
2640,12/10/2013,0.0,730,4275,Y
2641,10/07/2016,0.0,918,1554,N
2642,17/09/2014,0.0,282,1194,N
2643,26/02/2014,0.0,618,2393,Y
2644,21/02/2018,0.0,116,3538,Y
2645,05/10/2014,0.0,617,1048,Y
2646,05/07/2017,0.0,118,627,Y
2647,20/10/2016,0.0,683,3185,Y
2648,16/11/2014,0.0,643,2089,N
2649,19/02/2015,0.0,658,2692,Y
2650,24/12/2016,0.0,37,4034,N
2651,08/03/2016,0.0,179,585,N
2652,11/04/2016,0.0,659,1795,Y
2653,18/10/2013,0.0,520,4304,Y
2654,22/03/2015,0.0,762,2406,Y
2655,23/03/2018,0.0,637,1377,Y
2656,13/12/2015,0.0,378,4410,Y
2657,31/05/2013,0.0,754,2576,N
2658,06/06/2016,0.0,916,4504,N
2659,20/02/2016,0.0,957,4671,Y
2660,26/02/2015,0.0,681,3170,Y
2661,12/10/2015,0.0,524,3574,Y
2662,09/05/2014,0.0,582,250,Y
2663,09/03/2015,0.0,329,3991,N
2664,23/05/2013,0.0,749,5512,N
2665,20/09/2015,0.0,965,4144,Y
2666,15/02/2016,0.0,205,3723,Y
2667,12/05/2015,0.0,157,3774,Y
2668,12/09/2015,0.0,495,357,Y
2669,10/11/2017,0.0,533,667,Y
2670,27/12/2015,0.0,850,5346,Y
2671,28/08/2016,0.0,402,1064,N
2672,05/01/2018,0.0,7,1665,N
2673,27/04/2015,0.0,206,5666,Y
2674,08/05/2016,0.0,335,4048,N
2675,22/09/2016,0.0,244,3101,Y
2676,09/05/2017,0.0,22,777,Y
2677,19/01/2016,0.0,923,1947,N
2678,20/09/2013,0.0,168,2657,N
2679,05/03/2018,0.0,991,1123,N
2680,04/09/2017,0.0,675,3828,N
2681,05/05/2017,0.0,617,3661,N
2682,29/04/2017,0.0,669,2812,Y
2683,18/02/2018,0.0,49,1939,N
2684,28/11/2015,0.0,966,5480,N
2685,07/01/2015,0.0,247,4150,Y
2686,26/07/2013,0.0,272,2073,Y
2687,08/02/2018,0.0,544,2725,Y
2688,02/04/2015,0.0,358,4464,Y
2689,30/07/2017,0.0,213,5645,Y
2690,17/08/2015,0.0,716,3753,Y
2691,27/06/2015,0.0,362,5460,Y
2692,21/05/2017,0.0,720,3913,Y
2693,31/03/2014,0.0,996,2396,N
2694,04/04/2015,0.0,990,735,N
2695,27/03/2018,0.0,867,2100,N
2696,03/11/2014,0.0,820,3869,Y
2697,23/06/2013,0.0,377,1763,Y
2698,22/05/2014,0.0,409,2160,Y
2699,12/11/2013,0.0,857,1244,Y
2700,11/07/2013,0.0,43,3324,Y
2701,20/12/2013,0.0,255,3358,N
2702,26/09/2013,0.0,256,85,N
2703,24/05/2013,0.0,47,3813,Y
2704,19/07/2013,0.0,666,972,N
2705,18/10/2013,0.0,724,306,N
2706,06/01/2014,0.0,177,5705,Y
2707,17/11/2014,0.0,216,4240,N
2708,21/11/2013,0.0,411,1425,Y
2709,28/02/2016,0.0,233,5657,Y
2710,14/05/2016,0.0,708,5692,Y
2711,15/09/2017,0.0,369,4628,Y
2712,30/01/2016,0.0,844,2776,N
2713,23/01/2017,0.0,509,2019,Y
2714,22/12/2013,0.0,355,1775,N
2715,17/11/2013,0.0,851,4635,N
2716,15/01/2016,0.0,680,5024,Y
2717,14/05/2018,0.0,681,2983,N
2718,02/10/2013,0.0,304,4461,Y
2719,01/05/2014,0.0,89,3458,Y
2720,01/02/2017,0.0,711,3763,Y
2721,06/10/2016,0.0,843,1816,N
2722,04/08/2017,0.0,311,1330,Y
2723,21/02/2017,0.0,292,2613,N
2724,16/01/2016,0.0,345,2412,N
2725,15/07/2013,0.0,758,3329,N
2726,02/07/2016,0.0,832,1031,N
2727,20/03/2018,0.0,1000,3888,N
2728,19/10/2016,0.0,49,4840,N
2729,11/05/2018,0.0,362,4620,N
2730,05/07/2015,0.0,238,3457,Y
2731,20/10/2016,0.0,717,5323,Y
2732,22/02/2017,0.0,243,119,N
2733,06/04/2018,0.0,843,370,N
2734,19/07/2013,0.0,850,820,N
2735,06/10/2013,0.0,334,3875,Y
2736,13/10/2016,0.0,447,2656,Y
2737,22/11/2013,0.0,357,3,N
2738,16/02/2015,0.0,690,2769,Y
2739,09/12/2014,0.0,862,2205,Y
2740,16/08/2013,0.0,636,2966,Y
2741,04/01/2016,0.0,958,4835,Y
2742,19/10/2013,0.0,861,2343,N
2743,17/07/2014,0.0,18,5405,N
2744,22/05/2017,0.0,334,736,Y
2745,19/07/2016,0.0,697,4220,Y
2746,24/06/2015,0.0,720,5676,N
2747,06/02/2017,0.0,686,4481,Y
2748,05/06/2017,0.0,144,2050,Y
2749,26/01/2015,0.0,631,5603,N
2750,14/07/2014,0.0,244,4401,Y
2751,06/12/2016,0.0,130,3324,N
2752,29/04/2014,0.0,902,5860,Y
2753,08/11/2016,0.0,951,4972,Y
2754,01/02/2015,0.0,513,1482,N
2755,05/12/2015,0.0,109,653,Y
2756,07/05/2017,0.0,835,1709,Y
2757,19/03/2014,0.0,107,869,N
2758,04/06/2015,0.0,608,2151,N
2759,01/02/2017,0.0,623,5196,N
2760,25/02/2016,0.0,534,2868,N
2761,30/09/2015,0.0,335,5927,N
2762,15/09/2014,0.0,485,5107,Y
2763,01/12/2014,0.0,713,2354,N
2764,11/10/2016,0.0,515,3561,N
2765,07/06/2015,0.0,682,5925,N
2766,27/03/2017,0.0,681,5438,Y
2767,22/10/2017,0.0,173,5023,Y
2768,13/12/2014,0.0,843,2761,Y
2769,13/10/2015,0.0,718,832,Y
2770,24/03/2017,0.0,640,5410,Y
2771,02/10/2017,0.0,846,4022,Y
2772,30/10/2015,0.0,215,3786,N
2773,16/06/2014,0.0,507,2236,Y
2774,22/06/2017,0.0,260,776,Y
2775,28/09/2017,0.0,353,1793,N
2776,11/01/2016,0.0,3,4040,N
2777,29/01/2017,0.0,505,2067,Y
2778,04/04/2015,0.0,832,4203,N
2779,01/10/2017,0.0,136,5557,Y
2780,30/01/2014,0.0,696,2490,Y
2781,19/11/2014,0.0,570,5763,Y
2782,02/11/2016,0.0,769,4198,N
2783,01/02/2015,0.0,769,4114,Y
2784,28/03/2015,0.0,262,3117,Y
2785,15/05/2014,0.0,782,2637,Y
2786,05/10/2015,0.0,339,1307,N
2787,30/07/2015,0.0,225,5380,Y
2788,09/01/2016,0.0,746,3216,N
2789,25/04/2015,0.0,207,3830,N
2790,30/07/2017,0.0,452,3165,Y
2791,08/01/2014,0.0,33,1785,N
2792,14/01/2017,0.0,509,1162,Y
2793,26/11/2016,0.0,5,2483,N
2794,04/02/2015,0.0,247,2423,N
2795,31/10/2017,0.0,935,1125,Y
2796,30/09/2016,0.0,265,4826,Y
2797,04/10/2015,0.0,657,3086,Y
2798,17/08/2017,0.0,497,2175,Y
2799,12/03/2015,0.0,297,659,Y
2800,15/03/2016,0.0,180,5656,Y
2801,01/12/2016,0.0,238,1670,Y
2802,24/10/2014,0.0,567,2480,Y
2803,29/08/2013,0.0,306,4018,N
2804,03/08/2016,0.0,168,5912,N
2805,22/05/2014,0.0,828,4163,N
2806,22/03/2016,0.0,416,4189,Y
2807,18/10/2013,0.0,737,1274,N
2808,19/11/2015,0.0,514,3398,Y
2809,18/01/2017,0.0,812,2645,Y
2810,28/05/2017,0.0,107,1341,N
2811,15/03/2015,0.0,779,2450,Y
2812,15/10/2016,0.0,838,4877,N
2813,27/04/2014,0.0,803,5100,Y
2814,29/04/2016,0.0,718,1611,Y
2815,02/11/2015,0.0,743,5144,Y
2816,28/01/2016,0.0,239,1674,N
2817,23/08/2014,0.0,793,1562,Y
2818,15/09/2014,0.0,225,5200,Y
2819,11/10/2016,0.0,89,5704,N
2820,06/09/2013,0.0,845,5190,Y
2821,06/02/2018,0.0,734,989,Y
2822,11/12/2014,0.0,83,3754,N
2823,07/11/2017,0.0,862,4189,Y
2824,21/12/2016,0.0,249,3194,N
2825,10/11/2017,0.0,113,5685,Y
2826,03/03/2018,0.0,464,3755,Y
2827,01/11/2015,0.0,143,3567,N
2828,28/04/2017,0.0,2,5201,N
2829,30/01/2018,0.0,619,12,N
2830,08/05/2017,0.0,328,3306,Y
2831,13/06/2013,0.0,218,301,N
2832,04/06/2017,0.0,447,4135,N
2833,10/05/2017,0.0,568,4140,Y
2834,19/10/2017,0.0,555,2898,N
2835,05/08/2016,0.0,461,5374,N
2836,26/01/2014,0.0,38,2557,Y
2837,16/03/2017,0.0,315,2221,Y
2838,20/01/2014,0.0,362,1259,Y
2839,30/01/2014,0.0,549,391,Y
2840,18/05/2016,0.0,367,719,N
2841,03/02/2015,0.0,600,3869,Y
2842,22/11/2015,0.0,88,1219,N
2843,25/09/2015,0.0,790,4579,N
2844,07/06/2016,0.0,486,1281,Y
2845,06/01/2014,0.0,358,3061,Y
2846,14/04/2014,0.0,320,5642,Y
2847,19/06/2015,0.0,284,2787,Y
2848,04/03/2015,0.0,966,5767,Y
2849,10/09/2014,0.0,852,3834,Y
2850,23/05/2016,0.0,280,3556,N
2851,17/06/2016,0.0,245,5773,Y
2852,28/11/2016,0.0,472,626,Y
2853,22/12/2013,0.0,161,4516,Y
2854,12/04/2014,0.0,665,1324,Y
2855,11/11/2016,0.0,400,1208,Y
2856,23/08/2015,0.0,730,2569,N
2857,14/02/2016,0.0,354,4753,N
2858,10/03/2018,0.0,297,5482,Y
2859,22/04/2018,0.0,913,3260,Y
2860,29/01/2015,0.0,660,5429,Y
2861,26/05/2017,0.0,541,4893,N
2862,02/12/2015,0.0,507,4266,Y
2863,24/06/2016,0.0,855,287,Y
2864,27/12/2015,0.0,983,5255,Y
2865,21/03/2017,0.0,877,5501,N
2866,27/10/2016,0.0,24,3480,Y
2867,02/12/2015,0.0,844,4236,N
2868,21/07/2013,0.0,30,4545,N
2869,28/06/2014,0.0,541,3097,Y
2870,11/07/2017,0.0,724,68,N
2871,15/12/2017,0.0,19,1137,N
2872,01/08/2016,0.0,118,2271,Y
2873,26/05/2015,0.0,53,1120,Y
2874,22/08/2013,0.0,842,3455,N
2875,20/02/2017,0.0,984,458,N
2876,09/10/2015,0.0,768,2660,Y
2877,18/01/2016,0.0,981,234,N
2878,06/02/2015,0.0,583,4174,Y
2879,24/08/2015,0.0,590,603,Y
